number_of_reviews
0.11168981383621848
0.07420801452596319
0.21238108123723243
0.17907500936114223
0.006854580232860782
0.009722823422238822
0.16518508826175196
0.004203514143664889
0.2591314654678747
0.0031096962563186186
0.22098601206847526
0.005860897591998564
0.01857798601356557
0.0020598355058190766
0.014263194501488415
0.008733474373550225
0.035443274537664965
0.45428511158538015
0.10878824361907126
0.4182628288005218
0.05222411269254244
0.12384054404659624
0.014575103809937519
0.14774744507203694
0.021521756019963555
0.31182790473621286
0.5441229107519087
0.0816085954191883
0.002969130042514099
0.006267335255555597
0.04208568342122091
0.003562279600298516
0.48815868694118875
0.07866738698251546
0.045343708523672935
1.4725546569991768e-05
0.009235093028614142
8.255486449126256e-05
0.22840702560772932
4.210134870337372e-05
0.00243501899668761
0.10041275217549318
0.02428608966399037
0.028942765488551642
0.0023085338007081363
0.04371735997010721
0.04104409732221793
0.00020394130105200374
0.00243501899668761
0.0701886475706619
0.10881209926388773
0.000168534766288698
0.00874261949049416
0.004215957480843558
0.09714746528510027
0.18255954437597793
0.0005462389893600589
0.00874261949049416
0.000168534766288698
0.00013650151527413922
0.008263639087369165
0.004917548722188777
0.03211862152580714
0.033056368518761724
0.006693466114517216
0.09473391959666741
0.005288584045353867
1.5140967910472728e-05
0.03353030194086213
0.02388299520061364
0.006275204818869668
0.005673112503513946
0.004386295365556742
0.0006086317941133405
0.006071134096669014
0.006907656687964112
0.008987169617679777
0.16103825295094304
2.6934516432549733e-05
0.007570468110797276
0.01930897777249521
0.0005462389893600589
0.44213641990614755
0.011339918531043948
0.029833286509023765
0.6399984052344015
0.14380605297864435
0.006907656687964112
0.0038854015626634303
8.255486449126256e-05
0.005673112503513946
0.3837537644856583
0.02469255741111584
0.17378911018602414
0.005288584045353867
0.0493168815470418
1.6737221125595918e-06
0.09959279756082591
0.10795844234522745
0.10457170529392605
0.07651982008466135
0.021918955477217016
0.001229435975741959
0.34306040909639246
6.737797606949553e-06
0.2321479213601764
0.005289029586915838
6.737797606949553e-06
6.06925247157474e-05
6.06925247157474e-05
1.6822694840836411e-06
0.002565195145751583
0.008264185099188436
1.6822694840836411e-06
0.018950520303449476
0.00874317949861511
0.008029747791667695
6.737797606949553e-06
1.5166587191548885e-05
0.0008921272858475538
8.261436014728043e-05
6.06925247157474e-05
0.01754726099164731
0.022305189550515758
0.10457170529392605
0.004049386548216945
0.05648277792405685
6.06925247157474e-05
0.03258678574820561
1.6822694840836411e-06
0.0019495967493339049
6.06925247157474e-05
0.03497334641203333
6.06925247157474e-05
0.020038384032649306
0.001229435975741959
0.005101817939859367
0.0037255621760300056
0.0016207168490240988
0.027633199296417152
0.00020403431649074663
0.007346675437875881
0.0020659699056939738
0.0020659699056939738
0.011340547183452503
0.03258678574820561
0.0006745650137749509
0.08922176192963305
0.002698434609420319
0.01686587090451663
6.06925247157474e-05
0.04052062688108686
0.0016207168490240988
6.06925247157474e-05
0.010261120971976744
6.737797606949553e-06
1.5166587191548885e-05
0.0009713945661285548
0.024286958838935467
0.0020659699056939738
0.00028498386343288036
0.014587263335603841
0.0729694842165356
0.00028498386343288036
0.0010540351078712894
0.00013657781539554671
0.0011400489110757576
0.6908411543611975
4.214395074594781e-05
0.001322196301869894
0.09634099096799385
0.0006745650137749509
0.11933808315347856
0.041045164674316674
0.001322196301869894
0.0255164995495281
4.214395074594781e-05
0.006275686744124191
0.0035687098821291356
0.007346675437875881
8.261436014728043e-05
1.5166587191548885e-05
4.214395074594781e-05
0.00010790945704054683
6.06925247157474e-05
0.0006745650137749509
8.261436014728043e-05
0.0010540351078712894
0.020038384032649306
1.5166587191548885e-05
0.1558703389494016
0.25391044349136405
6.737797606949553e-06
1.6822694840836411e-06
0.00028498386343288036
0.0043867039662508185
0.00020403431649074663
0.0019495967493339049
0.00874317949861511
6.06925247157474e-05
0.19382781080511624
0.049318022948171884
0.0003794264562219476
4.214395074594781e-05
0.02308777748149844
0.05772412941383527
0.04157307572900823
0.0002428224592309468
1.6822694840836411e-06
0.0009713945661285548
0.00020403431649074663
0.060247311530932934
1.6822694840836411e-06
0.0008162332670282861
0.08089154075464944
0.02388385845832806
0.004216358626503016
0.00033051852909654725
0.01686587090451663
0.05961145610946592
0.020038384032649306
0.017893015927405248
0.00048736209485794856
8.261436014728043e-05
6.737797606949553e-06
0.009741647435009266
